Time,PACU_VAV_BOT:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Heat Cap [W],PACU_VAV_BOT:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Heat Cap [W],PACU_VAV_BOT:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Heat Cap [W],PACU_VAV_MID:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Heat Cap [W],PACU_VAV_MID:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Heat Cap [W],PACU_VAV_TOP:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Heat Cap [W],PACU_VAV_TOP:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Tot Cool Cap [W]
00:10:00,8.236324E-01,3.227773E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,9.566332E-01,9.230221E+03,2.603387E+04,9.142890E-01,3.583052E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,7.946943E+03,2.241438E+04,1.210358E+00,4.247446E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,7.946943E+03,2.241438E+04
00:20:00,8.236324E-01,3.227773E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,9.615242E-01,9.174996E+03,2.606118E+04,9.279847E-01,3.636724E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,7.859213E+03,2.232375E+04,1.227819E+00,4.239126E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,7.859213E+03,2.232375E+04
00:30:00,8.243801E-01,3.230703E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,9.658778E-01,9.113658E+03,2.607290E+04,9.399359E-01,3.683560E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,7.771484E+03,2.223313E+04,1.244322E+00,4.231349E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,7.771484E+03,2.223313E+04
00:40:00,8.261847E-01,3.237775E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,9.698023E-01,9.047390E+03,2.607215E+04,9.504354E-01,3.724708E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,7.683755E+03,2.214252E+04,1.259508E+00,4.224265E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,7.683755E+03,2.214252E+04
00:50:00,8.293633E-01,3.250232E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,9.733993E-01,8.977265E+03,2.606174E+04,9.597838E-01,3.761343E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,7.596026E+03,2.205189E+04,1.273635E+00,4.217736E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,7.596026E+03,2.205189E+04
01:00:00,8.322824E-01,3.261672E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,9.767352E-01,8.903993E+03,2.604359E+04,9.681708E-01,3.794212E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,7.508296E+03,2.196127E+04,1.286926E+00,4.211645E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,7.508296E+03,2.196127E+04
01:10:00,8.349431E-01,3.272099E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,9.812470E-01,8.875445E+03,2.609191E+04,9.757651E-01,3.823973E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,7.449810E+03,2.190085E+04,1.299589E+00,4.205886E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,7.449810E+03,2.190085E+04
01:20:00,8.387151E-01,3.286881E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,9.856026E-01,8.844854E+03,2.613542E+04,9.826818E-01,3.851079E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,7.391324E+03,2.184043E+04,1.311767E+00,4.200387E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,7.391324E+03,2.184043E+04
01:30:00,8.427382E-01,3.302648E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,9.898115E-01,8.812339E+03,2.617443E+04,9.890180E-01,3.875911E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,7.332838E+03,2.178001E+04,1.323429E+00,4.195157E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,7.332838E+03,2.178001E+04
01:40:00,8.474089E-01,3.320952E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,9.938972E-01,8.778137E+03,2.620957E+04,9.948529E-01,3.898777E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,7.274352E+03,2.171960E+04,1.334582E+00,4.190187E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,7.274352E+03,2.171960E+04
01:50:00,8.525186E-01,3.340976E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,9.978793E-01,8.742448E+03,2.624139E+04,1.000242E+00,3.919895E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,7.215866E+03,2.165919E+04,1.345268E+00,4.185453E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,7.215866E+03,2.165919E+04
02:00:00,8.573500E-01,3.359910E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.001788E+00,8.705552E+03,2.627069E+04,1.005233E+00,3.939456E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,7.157380E+03,2.159878E+04,1.355531E+00,4.180933E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,7.157380E+03,2.159878E+04
02:10:00,8.619383E-01,3.377892E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.005632E+00,8.685401E+03,2.631617E+04,1.009897E+00,3.957736E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,7.113515E+03,2.155346E+04,1.365400E+00,4.176610E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,7.113515E+03,2.155346E+04
02:20:00,8.663123E-01,3.395033E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.009419E+00,8.664347E+03,2.635973E+04,1.014340E+00,3.975145E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,7.069650E+03,2.150815E+04,1.374915E+00,4.172462E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,7.069650E+03,2.150815E+04
02:30:00,8.704824E-01,3.411376E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.013155E+00,8.642463E+03,2.640156E+04,1.018654E+00,3.992051E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.268427E-01,7.053170E+03,2.154649E+04,1.384110E+00,4.177566E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,7.025786E+03,2.146283E+04
02:40:00,8.744445E-01,3.426903E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.016848E+00,8.619811E+03,2.644187E+04,1.022929E+00,4.008804E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.310175E-01,7.044525E+03,2.160957E+04,1.393014E+00,4.183283E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,6.981921E+03,2.141753E+04
02:50:00,8.782250E-01,3.441719E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.020503E+00,8.596443E+03,2.648077E+04,1.027233E+00,4.025673E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.351017E-01,7.034671E+03,2.166984E+04,1.401647E+00,4.189552E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,6.938057E+03,2.137222E+04
03:00:00,8.818466E-01,3.455912E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.024124E+00,8.572400E+03,2.651837E+04,1.031596E+00,4.042773E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.391024E-01,7.023683E+03,2.172748E+04,1.410020E+00,4.196340E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,6.894192E+03,2.132690E+04
03:10:00,8.853216E-01,3.469530E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.027714E+00,8.547716E+03,2.655480E+04,1.036030E+00,4.060147E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.430257E-01,7.011625E+03,2.178269E+04,1.418151E+00,4.203615E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,6.850327E+03,2.128160E+04
03:20:00,8.886780E-01,3.482683E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.031275E+00,8.522416E+03,2.659008E+04,1.040500E+00,4.077667E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.468762E-01,6.998549E+03,2.183559E+04,1.426041E+00,4.211351E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,6.806463E+03,2.123628E+04
03:30:00,8.919467E-01,3.495493E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.034811E+00,8.496520E+03,2.662431E+04,1.044983E+00,4.095233E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.506580E-01,6.984497E+03,2.188630E+04,1.433691E+00,4.209226E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,6.762598E+03,2.119097E+04
03:40:00,8.951982E-01,3.508236E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.038321E+00,8.470044E+03,2.665751E+04,1.049449E+00,4.112738E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.543739E-01,6.969506E+03,2.193491E+04,1.441102E+00,4.207143E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,6.718734E+03,2.114567E+04
03:50:00,8.984408E-01,3.520943E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.041807E+00,8.442999E+03,2.668970E+04,1.053891E+00,4.130146E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.580266E-01,6.953606E+03,2.198148E+04,1.448280E+00,4.205125E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,6.674869E+03,2.110035E+04
04:00:00,9.016876E-01,3.533667E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.045271E+00,8.415397E+03,2.672092E+04,1.058301E+00,4.147427E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.616181E-01,6.936824E+03,2.202609E+04,1.455237E+00,4.203170E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,6.631004E+03,2.105504E+04
04:10:00,9.049555E-01,3.546474E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.048711E+00,8.405862E+03,2.677041E+04,1.062665E+00,4.164530E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.651502E-01,6.934544E+03,2.208465E+04,1.461973E+00,4.201277E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,6.601761E+03,2.102483E+04
04:20:00,9.082460E-01,3.559369E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.052130E+00,8.395906E+03,2.681909E+04,1.066982E+00,4.181446E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.686246E-01,6.931552E+03,2.214150E+04,1.468504E+00,4.199442E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.236324E-01,6.572518E+03,2.099463E+04
04:30:00,9.115586E-01,3.572351E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.055526E+00,8.385536E+03,2.686696E+04,1.071250E+00,4.198173E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.720430E-01,6.927869E+03,2.219664E+04,1.474847E+00,4.197659E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.242854E-01,6.548463E+03,2.098104E+04
04:40:00,9.148583E-01,3.585282E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.058902E+00,8.374759E+03,2.691404E+04,1.075468E+00,4.214704E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.754069E-01,6.923511E+03,2.225015E+04,1.481017E+00,4.195925E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.263676E-01,6.535665E+03,2.100373E+04
04:50:00,9.181454E-01,3.598164E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.062257E+00,8.363579E+03,2.696037E+04,1.079634E+00,4.231030E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.787178E-01,6.918498E+03,2.230209E+04,1.487025E+00,4.194236E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.284050E-01,6.522365E+03,2.102514E+04
05:00:00,9.214141E-01,3.610975E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.065641E+00,8.352388E+03,2.700717E+04,1.083746E+00,4.247144E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.820458E-01,6.913384E+03,2.235420E+04,1.492882E+00,4.192590E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.304521E-01,6.508998E+03,2.104663E+04
05:10:00,1.043509E+00,4.089457E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.069182E+00,8.418103E+03,2.713613E+04,1.212859E+00,4.247329E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.855343E-01,6.972167E+03,2.247509E+04,1.653062E+00,4.136481E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.326786E-01,6.556013E+03,2.113360E+04
05:20:00,1.066158E+00,4.178219E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.073073E+00,8.486833E+03,2.727421E+04,1.245927E+00,4.232135E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.894069E-01,7.034236E+03,2.260599E+04,1.715690E+00,4.096822E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.353554E-01,6.606748E+03,2.123217E+04
05:30:00,1.170802E+00,4.262992E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.077510E+00,8.560182E+03,2.742652E+04,1.352907E+00,4.183125E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,9.019180E-01,7.165208E+03,2.295707E+04,1.842312E+00,4.029124E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.387785E-01,6.663602E+03,2.134994E+04
05:40:00,1.250608E+00,4.217206E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.092332E+00,8.716717E+03,2.784386E+04,1.436506E+00,4.144673E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,9.280075E-01,7.405423E+03,2.365518E+04,1.945165E+00,3.962663E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.588528E-01,6.853574E+03,2.189241E+04
05:50:00,1.328813E+00,4.170279E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.119128E+00,9.095227E+03,2.837300E+04,1.517432E+00,4.106273E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,9.700291E-01,7.775192E+03,2.476189E+04,2.090210E+00,3.871128E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,8.896973E-01,7.131300E+03,2.271127E+04
06:00:00,1.405311E+00,4.121760E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.149562E+00,9.559286E+03,2.890508E+04,1.596144E+00,4.067116E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.020407E+00,8.215224E+03,2.608532E+04,2.259063E+00,3.758855E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,9.292969E-01,7.481701E+03,2.375621E+04
06:10:00,1.525535E+00,4.048293E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.211231E+00,1.055705E+04,3.003225E+04,1.718786E+00,3.993484E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.107351E+00,9.106184E+03,2.836716E+04,2.511960E+00,3.585179E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.015917E+00,8.305322E+03,2.610094E+04
06:20:00,1.640939E+00,3.973625E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.664444E+00,1.689340E+04,3.737107E+04,1.829177E+00,3.920085E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.647515E+00,1.666111E+04,3.734869E+04,2.745905E+00,3.411337E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.515445E+00,1.484632E+04,3.538600E+04
06:30:00,1.728295E+00,3.911237E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.857802E+00,1.946982E+04,4.042967E+04,1.914849E+00,3.846537E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.855786E+00,1.944316E+04,4.065315E+04,2.907629E+00,3.263728E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,1.717202E+00,1.757809E+04,3.869356E+04
06:40:00,1.833831E+00,3.834090E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,2.331474E+00,2.562690E+04,4.762296E+04,2.015694E+00,3.758715E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,2.330265E+00,2.561195E+04,4.790816E+04,3.113825E+00,3.077872E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,2.191791E+00,2.378722E+04,4.616188E+04
06:50:00,1.936405E+00,3.753950E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,2.723105E+00,3.045705E+04,5.323022E+04,2.113093E+00,3.666263E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,2.722358E+00,3.044887E+04,5.351663E+04,3.313691E+00,2.882275E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,2.584862E+00,2.867569E+04,5.188162E+04
07:00:00,2.036947E+00,3.670076E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,3.104337E+00,3.493307E+04,5.843790E+04,2.207899E+00,3.568962E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,3.102400E+00,3.491067E+04,5.875453E+04,3.507157E+00,2.677614E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,2.968245E+00,3.321824E+04,5.724450E+04
07:10:00,2.113370E+00,3.592247E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,3.778472E+00,4.271380E+04,6.723265E+04,2.339101E+00,3.442820E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,3.777325E+00,4.270323E+04,6.766949E+04,3.625677E+00,2.530712E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,3.646117E+00,4.109796E+04,6.631825E+04
07:20:00,2.214484E+00,3.495519E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,3.831841E+00,4.308909E+04,6.725691E+04,2.519856E+00,3.272845E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,3.783269E+00,4.250673E+04,6.701404E+04,3.820333E+00,2.330347E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,3.669041E+00,4.113682E+04,6.587909E+04
07:30:00,2.308643E+00,3.399603E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,4.337677E+00,4.894034E+04,7.367538E+04,2.707742E+00,3.100489E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,4.260684E+00,4.803025E+04,7.313719E+04,3.992688E+00,2.137539E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,4.163327E+00,4.687869E+04,7.230181E+04
07:40:00,2.389596E+00,3.308812E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,4.514122E+00,5.078459E+04,7.536242E+04,2.828423E+00,2.969764E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,4.419541E+00,4.968264E+04,7.469394E+04,4.134713E+00,1.960084E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,4.335524E+00,4.870277E+04,7.402022E+04
07:50:00,2.489895E+00,3.198919E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,4.757214E+00,5.333573E+04,7.802971E+04,2.972318E+00,2.814952E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,4.641994E+00,5.201271E+04,7.721610E+04,4.273749E+00,1.778316E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,4.573466E+00,5.122482E+04,7.674856E+04
08:00:00,2.633663E+00,3.048955E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,4.999130E+00,5.579211E+04,8.073123E+04,3.108278E+00,2.659872E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,4.862226E+00,5.424305E+04,7.975671E+04,4.411322E+00,1.591219E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,4.809668E+00,5.364735E+04,7.950465E+04
08:10:00,2.501550E+00,3.147341E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,4.896218E+00,5.475780E+04,7.951596E+04,2.954059E+00,2.774629E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,4.732059E+00,5.290989E+04,7.821044E+04,4.223072E+00,1.729221E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,4.698696E+00,5.253382E+04,7.817235E+04
08:20:00,2.589108E+00,3.075223E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,4.985556E+00,5.613273E+04,8.102033E+04,3.008646E+00,2.729692E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,4.812946E+00,5.418951E+04,7.964300E+04,4.238506E+00,1.716568E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,4.798919E+00,5.403100E+04,7.984076E+04
08:30:00,2.509275E+00,3.140995E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,4.931349E+00,5.589314E+04,8.070440E+04,2.924582E+00,2.798949E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,4.755328E+00,5.391143E+04,7.928328E+04,4.134408E+00,1.802337E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,4.760834E+00,5.397273E+04,7.970606E+04
08:40:00,2.482725E+00,3.162862E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,4.919769E+00,5.613345E+04,8.092942E+04,2.886455E+00,2.830352E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,4.741267E+00,5.412375E+04,7.948107E+04,4.073299E+00,1.852676E+04,8.236324E-01,0.000000E+00,0.000000E+00,8.236324E-01,0.000000E+00,4.767202E+00,5.441495E+04,8.014403E+04
